class_id,predictions_0.5,predictions_0.55,predictions_0.6,predictions_0.65,predictions_0.7,predictions_0.75,predictions_0.8,predictions_0.85,predictions_0.9,predictions_0.95
399,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
403,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
405,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL
407,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL
408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
412,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL
415,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL
417,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
424,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
425,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
426,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
427,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
428,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
429,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
431,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
432,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
434,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
442,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
444,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NULL,NULL
447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
449,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
452,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL
462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
470,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
473,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NULL,NULL
475,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
477,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
478,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
479,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
480,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
481,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
483,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL
484,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
485,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
487,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
488,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
508,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
509,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
510,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
511,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
520,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL
524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL
525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
526,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,NULL,NULL
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
536,1.0,1.0,1.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL
538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
547,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
548,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL
551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
552,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL
556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
557,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
558,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
559,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
560,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
561,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL
562,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
563,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
564,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
565,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
566,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
569,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
570,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
572,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
573,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
574,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
575,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
576,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
577,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
578,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
579,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
580,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
581,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
582,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
583,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
584,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
585,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
587,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
590,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
591,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
592,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
593,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
594,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
599,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL
602,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
603,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
604,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
605,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
606,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
611,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
613,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
614,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
615,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
617,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
618,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
620,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
621,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
622,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
623,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
627,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
628,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
629,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
630,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,NULL,NULL,NULL,NULL
631,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
632,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL
633,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
634,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
635,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL
639,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
640,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL
645,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL
646,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
647,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
650,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL
657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
659,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
660,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
661,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
669,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
672,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
673,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
675,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
678,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
679,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
681,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
682,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
683,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
684,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
685,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
686,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
688,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
689,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
690,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
691,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
693,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
696,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
698,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
701,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
702,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
703,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
704,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
708,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
710,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
711,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
712,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
714,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
715,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
722,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
728,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
729,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL
730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
733,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL
736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
740,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
741,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
742,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
743,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
744,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
745,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL
746,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
749,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
750,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL
751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL
909,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
991,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL
1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL
1015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
